"Date","Price","Open","High","Low","Vol.","Change %"
"06/08/2022","28,169.9","29,073.1","29,240.7","27,920.7","1.12K","-3.11%"
"06/07/2022","29,073.1","29,335.4","29,449.9","27,360.0","1.87K","-0.89%"
"06/06/2022","29,335.4","27,884.2","29,642.2","27,870.0","1.21K","5.20%"
"06/05/2022","27,884.2","27,861.6","28,148.1","27,571.6","0.31K","0.08%"
"06/04/2022","27,861.6","27,715.1","27,952.0","27,501.4","0.27K","0.53%"
"06/03/2022","27,715.1","28,314.3","28,491.9","27,316.7","1.00K","-2.12%"
"06/02/2022","28,314.3","27,962.2","28,591.2","27,647.3","0.83K","1.26%"
"06/01/2022","27,962.2","29,600.9","29,759.5","27,530.0","1.82K","-5.50%"
"05/31/2022","29,590.4","29,436.8","30,147.3","29,158.3","1.36K","0.49%"
"05/30/2022","29,445.1","27,443.7","29,839.3","27,300.0","2.83K","7.29%"
"05/29/2022","27,443.7","27,039.1","27,536.7","26,868.4","0.51K","1.50%"
"05/28/2022","27,039.1","26,634.8","27,231.6","26,572.3","0.43K","1.52%"
"05/27/2022","26,634.8","27,211.5","27,338.7","26,350.4","1.38K","-2.12%"
"05/26/2022","27,211.5","27,611.1","27,901.3","26,215.3","1.89K","-1.45%"
"05/25/2022","27,611.1","27,603.2","28,160.0","27,502.8","1.29K","0.03%"
"05/24/2022","27,601.8","27,219.9","27,759.8","26,727.0","1.24K","1.40%"
"05/23/2022","27,219.9","28,626.6","28,881.0","27,026.1","2.05K","-4.91%"
"05/22/2022","28,626.6","27,834.0","28,796.7","27,668.4","0.84K","2.84%"
"05/21/2022","27,836.1","27,622.9","28,028.6","27,393.4","0.44K","0.75%"
"05/20/2022","27,630.1","28,629.4","29,049.9","27,215.0","1.39K","-3.49%"
"05/19/2022","28,629.3","27,368.0","28,789.5","27,325.7","1.41K","4.61%"
"05/18/2022","27,368.0","28,824.5","29,030.7","27,325.1","1.47K","-5.05%"
"05/17/2022","28,824.5","28,571.9","29,314.5","27,948.3","1.65K","0.88%"
"05/16/2022","28,571.9","30,078.4","30,078.4","27,931.1","1.64K","-5.01%"
"05/15/2022","30,078.4","28,894.2","30,182.0","28,332.0","0.91K","4.10%"
"05/14/2022","28,894.2","28,108.1","29,106.8","27,511.7","0.99K","2.78%"
"05/13/2022","28,114.0","27,875.6","29,822.0","27,630.9","2.78K","0.89%"
"05/12/2022","27,866.1","27,520.7","28,747.7","23,500.0","7.93K","1.26%"
"05/11/2022","27,520.7","29,441.1","30,439.1","26,359.9","6.93K","-6.52%"
"05/10/2022","29,441.1","28,466.8","30,900.0","28,196.1","3.79K","3.41%"
"05/09/2022","28,471.4","32,306.1","32,505.0","28,447.2","6.16K","-11.87%"
"05/08/2022","32,306.1","33,650.9","33,663.8","32,012.0","1.33K","-4.00%"
"05/07/2022","33,650.9","34,150.4","34,281.5","33,030.0","0.53K","-1.47%"
"05/06/2022","34,154.5","34,686.4","34,791.4","33,411.6","1.44K","-1.53%"
"05/05/2022","34,686.4","37,354.3","37,509.2","34,353.8","2.87K","-7.14%"
"05/04/2022","37,354.8","35,865.3","37,703.7","35,799.0","1.41K","4.15%"
"05/03/2022","35,865.3","36,645.0","36,768.9","35,667.7","0.95K","-2.12%"
"05/02/2022","36,640.9","36,513.7","37,211.7","36,236.0","0.89K","0.35%"
"05/01/2022","36,513.7","35,759.3","36,670.6","35,548.8","0.60K","2.11%"
"04/30/2022","35,759.3","36,615.7","36,798.9","35,726.8","0.54K","-2.32%"
"04/29/2022","36,608.1","37,829.5","37,900.0","36,209.0","1.09K","-3.23%"
"04/28/2022","37,829.5","37,168.5","38,425.0","37,004.1","1.26K","1.78%"
"04/27/2022","37,167.1","35,836.0","37,398.2","35,646.0","2.02K","3.68%"
"04/26/2022","35,847.6","37,725.5","38,158.9","35,451.0","2.08K","-4.98%"
"04/25/2022","37,725.5","36,521.7","37,859.0","35,610.0","1.88K","3.30%"
"04/24/2022","36,521.7","36,584.3","37,000.0","36,200.1","0.60K","-0.17%"
"04/23/2022","36,584.3","36,803.2","37,083.0","36,429.9","0.33K","-0.59%"
"04/22/2022","36,803.2","37,368.5","37,731.5","36,345.0","0.89K","-1.51%"
"04/21/2022","37,368.5","38,136.7","39,465.1","36,730.0","1.24K","-2.01%"
"04/20/2022","38,134.5","38,467.2","38,971.1","37,750.0","0.90K","-0.86%"
"04/19/2022","38,467.2","37,859.3","38,720.6","37,600.5","0.84K","1.61%"
"04/18/2022","37,859.3","36,713.2","38,122.0","35,764.7","1.28K","3.12%"
"04/17/2022","36,713.2","37,404.4","37,580.0","36,599.0","0.31K","-1.85%"
"04/16/2022","37,404.4","37,543.0","37,659.9","37,055.2","0.24K","-0.37%"
"04/15/2022","37,543.0","36,932.5","37,750.0","36,806.8","0.49K","1.66%"
"04/14/2022","36,930.1","37,764.9","38,181.7","36,559.4","0.91K","-2.21%"
"04/13/2022","37,764.9","37,039.6","38,164.2","36,606.2","1.08K","1.96%"
"04/12/2022","37,039.5","36,326.7","37,416.5","36,180.0","1.45K","1.96%"
"04/11/2022","36,326.7","38,760.2","38,962.6","36,050.0","1.92K","-6.28%"
"04/10/2022","38,760.2","39,369.0","39,889.0","38,500.0","0.48K","-1.55%"
"04/09/2022","39,369.0","38,878.6","39,381.0","38,780.0","0.34K","1.25%"
"04/08/2022","38,883.5","39,993.5","40,453.8","38,750.0","1.08K","-2.78%"
"04/07/2022","39,993.5","39,627.7","40,244.4","39,222.2","1.05K","0.92%"
"04/06/2022","39,627.7","41,711.3","41,834.9","39,600.9","1.82K","-5.00%"
"04/05/2022","41,711.3","42,470.8","43,032.0","41,613.0","1.01K","-1.79%"
"04/04/2022","42,470.8","42,035.7","42,700.0","41,190.0","0.95K","1.04%"
"04/03/2022","42,035.7","41,480.0","42,957.8","41,288.2","0.57K","1.34%"
"04/02/2022","41,480.0","41,897.2","42,692.7","41,325.9","0.47K","-1.00%"
"04/01/2022","41,897.2","41,095.8","42,339.2","40,001.0","1.70K","1.95%"
"03/31/2022","41,095.8","42,170.8","42,890.0","40,620.0","1.31K","-2.51%"
"03/30/2022","42,152.5","42,782.8","42,863.4","41,928.2","1.85K","-1.47%"
"03/29/2022","42,782.8","42,861.9","43,431.5","42,321.6","1.29K","-0.18%"
"03/28/2022","42,861.9","42,650.0","43,897.4","42,500.0","1.73K","0.50%"
"03/27/2022","42,650.0","40,532.2","42,682.4","40,500.0","1.07K","5.22%"
"03/26/2022","40,534.8","40,364.1","40,750.0","40,163.0","0.60K","0.43%"
"03/25/2022","40,362.2","39,953.1","40,930.0","39,589.9","1.25K","1.02%"
"03/24/2022","39,953.1","38,976.8","40,245.8","38,850.0","1.88K","2.50%"
"03/23/2022","38,976.8","38,409.2","39,043.6","37,928.5","0.90K","1.48%"
"03/22/2022","38,409.2","37,230.1","39,346.6","37,150.2","1.76K","3.17%"
"03/21/2022","37,230.1","37,365.3","37,636.4","36,700.0","0.84K","-0.36%"
"03/20/2022","37,365.3","38,172.4","38,224.8","36,993.9","0.84K","-2.13%"
"03/19/2022","38,177.0","37,787.0","38,300.0","37,610.7","0.82K","1.03%"
"03/18/2022","37,787.0","36,881.8","38,250.0","36,300.0","1.27K","2.45%"
"03/17/2022","36,881.8","37,308.4","37,572.8","36,500.0","1.14K","-1.13%"
"03/16/2022","37,302.9","35,825.2","37,960.0","35,494.8","2.91K","4.12%"
"03/15/2022","35,825.2","36,269.4","36,379.1","34,810.1","1.60K","-1.23%"
"03/14/2022","36,270.4","34,555.4","36,475.8","34,415.0","1.24K","4.96%"
"03/13/2022","34,555.5","35,595.0","36,041.9","34,415.4","0.68K","-2.92%"
"03/12/2022","35,595.0","35,499.9","36,177.0","35,460.1","0.84K","0.27%"
"03/11/2022","35,499.9","35,824.4","36,549.6","34,800.8","1.58K","-0.90%"
"03/10/2022","35,822.4","37,900.8","38,025.9","34,916.8","2.62K","-5.48%"
"03/09/2022","37,900.8","35,556.9","38,709.8","35,494.6","1.92K","6.58%"
"03/08/2022","35,561.3","34,986.8","36,001.7","34,896.1","1.08K","1.62%"
"03/07/2022","34,994.2","35,299.4","36,372.6","34,290.4","2.03K","-0.84%"
"03/06/2022","35,290.7","36,068.7","36,318.5","34,890.6","0.86K","-2.16%"
"03/05/2022","36,069.8","35,817.3","36,259.2","35,324.9","0.77K","0.70%"
"03/04/2022","35,817.3","38,354.9","38,407.0","35,300.0","1.84K","-6.62%"
"03/03/2022","38,354.9","39,499.9","39,777.8","37,783.2","1.49K","-2.90%"
"03/02/2022","39,499.9","39,930.0","40,823.4","39,061.9","2.27K","-1.06%"
"03/01/2022","39,921.9","38,502.9","40,250.0","38,291.2","3.72K","3.70%"
"02/28/2022","38,496.0","33,744.3","39,326.0","33,505.4","2.31K","14.11%"
"02/27/2022","33,735.3","34,720.1","35,339.2","33,152.2","1.63K","-2.84%"
"02/26/2022","34,720.1","34,793.4","35,676.3","34,300.0","1.24K","-0.21%"
"02/25/2022","34,793.4","34,233.5","35,364.0","34,045.1","1.84K","1.64%"
"02/24/2022","34,233.5","32,928.0","35,412.3","30,570.1","5.20K","3.96%"
"02/23/2022","32,928.0","33,775.6","34,628.8","32,805.2","1.96K","-2.51%"
"02/22/2022","33,775.6","32,725.8","33,933.3","32,217.0","1.81K","3.27%"
"02/21/2022","32,704.7","33,890.3","34,757.5","32,544.7","2.38K","-3.50%"
"02/20/2022","33,890.3","35,437.2","35,446.1","33,540.0","1.24K","-4.37%"
"02/19/2022","35,437.2","35,320.2","35,767.3","35,015.0","0.69K","0.28%"
"02/18/2022","35,338.6","35,689.0","36,037.7","34,833.2","1.59K","-1.00%"
"02/17/2022","35,695.6","38,599.5","38,839.3","35,287.3","2.15K","-7.52%"
"02/16/2022","38,599.4","39,250.4","39,262.7","38,160.0","1.62K","-1.66%"
"02/15/2022","39,250.4","37,660.8","39,412.0","37,548.7","1.26K","4.22%"
"02/14/2022","37,660.8","37,025.1","37,892.2","36,639.7","0.99K","1.72%"
"02/13/2022","37,025.1","37,262.0","37,688.8","36,928.0","0.57K","-0.64%"
"02/12/2022","37,262.0","37,335.1","37,945.9","36,865.0","1.42K","-0.20%"
"02/11/2022","37,335.1","38,161.0","38,658.5","36,962.3","1.87K","-2.14%"
"02/10/2022","38,151.8","38,880.7","39,922.0","37,961.5","3.00K","-1.87%"
"02/09/2022","38,880.7","38,603.2","39,257.9","37,805.7","2.19K","0.72%"
"02/08/2022","38,603.2","38,351.1","39,868.0","37,415.5","3.48K","0.66%"
"02/07/2022","38,351.1","37,014.3","38,982.4","36,400.2","2.15K","3.61%"
"02/06/2022","37,014.3","36,200.1","37,256.0","36,005.5","0.80K","2.25%"
"02/05/2022","36,200.1","36,303.0","36,645.0","35,785.5","1.13K","-0.32%"
"02/04/2022","36,314.7","32,655.7","36,435.0","32,413.8","3.80K","11.32%"
"02/03/2022","32,621.8","32,675.8","32,926.4","31,780.0","3.08K","-0.17%"
"02/02/2022","32,675.8","34,362.4","34,505.8","32,411.7","2.06K","-4.91%"
"02/01/2022","34,362.4","34,295.8","34,948.0","33,815.0","1.68K","0.19%"
"01/31/2022","34,295.8","34,050.1","34,500.0","32,900.0","1.56K","0.72%"
"01/30/2022","34,050.1","34,307.5","34,487.1","33,569.1","1.36K","-0.75%"
"01/29/2022","34,307.5","33,891.7","34,774.9","33,558.3","2.58K","1.23%"
"01/28/2022","33,891.7","33,372.7","34,100.0","32,501.1","2.68K","1.56%"
"01/27/2022","33,372.7","32,781.1","33,412.2","31,674.6","1.95K","1.80%"
"01/26/2022","32,781.1","32,731.7","34,510.4","32,290.1","4.79K","0.15%"
"01/25/2022","32,731.6","32,414.9","33,271.6","31,594.1","1.92K","0.98%"
"01/24/2022","32,414.9","32,000.3","33,214.9","29,182.8","4.73K","1.29%"
"01/23/2022","32,000.5","30,961.8","32,199.9","30,592.0","2.34K","3.35%"
"01/22/2022","30,961.8","32,192.0","32,462.4","30,007.6","5.01K","-3.82%"
"01/21/2022","32,192.0","35,997.5","36,381.8","31,327.9","5.80K","-10.62%"
"01/20/2022","36,018.1","36,780.6","38,361.5","35,889.0","2.55K","-2.07%"
"01/19/2022","36,780.6","37,400.6","37,578.0","36,335.7","2.24K","-1.66%"
"01/18/2022","37,400.6","37,049.2","37,660.0","36,371.0","2.21K","0.95%"
"01/17/2022","37,049.2","37,777.1","37,879.3","36,483.9","0.97K","-1.93%"
"01/16/2022","37,777.1","37,800.1","38,094.0","37,409.4","0.86K","-0.06%"
"01/15/2022","37,800.1","37,747.4","38,397.1","37,400.2","1.53K","0.14%"
"01/14/2022","37,746.6","37,155.1","38,080.0","36,522.8","2.29K","1.59%"
"01/13/2022","37,155.1","38,438.9","38,730.1","37,000.0","1.88K","-3.34%"
"01/12/2022","38,438.9","37,626.4","38,724.3","37,400.9","1.76K","2.16%"
"01/11/2022","37,626.4","36,945.0","37,974.8","36,501.1","1.94K","1.83%"
"01/10/2022","36,948.8","36,884.8","37,286.9","35,140.0","2.61K","0.17%"
"01/09/2022","36,884.8","36,735.6","37,742.2","36,357.1","0.84K","0.41%"
"01/08/2022","36,735.6","36,554.9","37,287.4","35,729.2","1.25K","0.49%"
"01/07/2022","36,554.9","38,200.0","38,200.0","35,921.0","2.96K","-4.31%"
"01/06/2022","38,201.2","38,437.5","38,735.6","37,574.8","2.17K","-0.68%"
"01/05/2022","38,461.6","40,656.7","41,600.0","37,602.6","2.94K","-5.40%"
"01/04/2022","40,656.7","41,101.0","42,087.7","40,409.4","1.32K","-1.08%"
"01/03/2022","41,101.0","41,650.0","41,873.4","40,500.0","0.92K","-1.32%"
"01/02/2022","41,650.0","42,014.9","42,170.8","41,026.4","0.51K","-0.87%"
"01/01/2022","42,014.9","40,650.2","42,170.8","40,640.4","0.67K","3.33%"
"12/31/2021","40,660.3","41,632.1","42,950.1","40,141.4","1.82K","-2.33%"
"12/30/2021","41,632.1","40,921.4","42,380.3","40,511.0","1.12K","1.74%"
"12/29/2021","40,921.4","42,062.2","42,599.0","40,642.0","1.34K","-2.71%"
"12/28/2021","42,062.2","44,749.2","44,778.5","41,900.5","1.78K","-6.00%"
"12/27/2021","44,749.2","44,866.6","45,967.9","44,594.0","1.30K","-0.26%"
"12/26/2021","44,866.6","44,622.4","45,300.0","43,769.8","0.84K","0.55%"
"12/25/2021","44,622.4","44,918.0","45,260.8","44,444.0","0.57K","-0.66%"
"12/24/2021","44,918.0","44,884.0","45,832.9","44,561.8","1.46K","0.10%"
"12/23/2021","44,873.0","42,922.1","45,375.1","42,416.9","2.37K","4.55%"
"12/22/2021","42,922.1","43,303.8","43,919.1","42,835.0","1.05K","-0.88%"
"12/21/2021","43,303.8","41,593.1","43,737.4","41,415.7","1.40K","4.14%"
"12/20/2021","41,581.6","41,529.3","42,124.7","40,365.0","1.50K","0.13%"
"12/19/2021","41,529.3","41,687.2","42,928.0","41,397.0","1.11K","-0.38%"
"12/18/2021","41,687.2","41,089.8","42,128.5","40,549.9","1.69K","1.45%"
"12/17/2021","41,089.8","42,045.6","42,415.7","40,259.8","1.98K","-2.27%"
"12/16/2021","42,045.6","43,277.8","43,799.0","42,000.8","1.86K","-2.85%"
"12/15/2021","43,277.8","42,976.0","43,831.3","41,400.0","2.14K","0.70%"
"12/14/2021","42,976.0","41,450.1","43,220.3","41,065.0","1.57K","3.68%"
"12/13/2021","41,450.1","44,303.2","44,368.6","40,561.0","2.51K","-6.44%"
"12/12/2021","44,303.2","43,731.8","44,928.4","43,111.3","0.73K","1.36%"
"12/11/2021","43,708.4","41,784.0","43,825.9","41,391.4","0.92K","4.61%"
"12/10/2021","41,784.0","42,142.6","44,270.6","41,500.1","1.63K","-0.85%"
"12/09/2021","42,142.4","44,535.1","44,813.1","41,925.8","1.92K","-5.37%"
"12/08/2021","44,535.1","44,915.4","45,267.1","43,226.0","1.64K","-0.85%"
"12/07/2021","44,915.4","44,822.4","46,222.0","44,415.8","2.25K","0.21%"
"12/06/2021","44,822.4","43,750.4","45,173.0","41,823.0","3.97K","2.57%"
"12/05/2021","43,698.2","43,619.3","44,079.7","42,219.7","2.73K","0.18%"
"12/04/2021","43,619.4","47,539.7","47,698.0","38,502.0","8.18K","-8.33%"
"12/03/2021","47,581.5","50,023.5","50,937.0","46,182.9","4.24K","-4.89%"
"12/02/2021","50,027.5","50,601.1","50,694.6","49,315.4","4.11K","-1.13%"
"12/01/2021","50,601.0","50,269.2","52,100.0","49,941.3","1.94K","0.60%"
"11/30/2021","50,300.0","51,217.7","52,031.7","49,479.0","2.16K","-1.79%"
"11/29/2021","51,217.7","50,785.1","52,200.0","50,274.4","1.70K","0.89%"
"11/28/2021","50,766.0","48,491.1","50,900.0","47,145.0","1.40K","4.69%"
"11/27/2021","48,491.1","47,617.0","48,982.3","47,487.3","1.06K","1.98%"
"11/26/2021","47,550.3","52,598.1","52,807.1","47,445.5","4.14K","-9.60%"
"11/25/2021","52,598.1","51,059.0","52,982.4","50,967.1","2.79K","3.01%"
"11/24/2021","51,059.0","51,222.3","51,332.8","49,926.9","2.19K","-0.32%"
"11/23/2021","51,222.3","50,098.0","51,460.4","49,301.4","2.54K","2.24%"
"11/22/2021","50,098.0","52,116.7","52,666.4","49,611.0","2.18K","-4.00%"
"11/21/2021","52,188.1","53,037.3","53,261.1","52,019.1","0.99K","-1.60%"
"11/20/2021","53,037.3","51,623.0","53,124.0","51,000.0","1.91K","2.74%"
"11/19/2021","51,623.0","50,114.1","51,675.0","49,091.0","2.89K","3.01%"
"11/18/2021","50,114.1","53,388.9","53,830.7","49,750.0","3.31K","-6.11%"
"11/17/2021","53,378.0","53,146.9","53,796.6","51,740.4","1.87K","0.48%"
"11/16/2021","53,124.3","55,995.4","55,995.4","51,767.9","4.03K","-5.13%"
"11/15/2021","55,995.4","57,260.0","57,943.9","55,837.5","1.78K","-2.21%"
"11/14/2021","57,260.0","56,300.7","57,260.0","55,679.0","1.40K","1.70%"
"11/13/2021","56,300.7","56,090.0","56,813.0","55,417.8","0.67K","0.38%"
"11/12/2021","56,090.0","56,674.0","57,249.9","54,488.2","1.86K","-1.03%"
"11/11/2021","56,674.1","56,574.9","57,273.8","55,925.2","1.69K","0.16%"
"11/10/2021","56,580.9","57,771.1","59,630.0","54,952.8","3.60K","-2.06%"
"11/09/2021","57,771.1","58,274.6","59,102.5","57,210.0","2.55K","-0.86%"
"11/08/2021","58,274.6","54,794.2","58,459.0","54,794.2","2.65K","6.36%"
"11/07/2021","54,788.7","53,300.0","54,789.0","53,200.0","0.81K","2.79%"
"11/06/2021","53,299.9","52,830.1","53,342.1","52,200.0","1.18K","0.89%"
"11/05/2021","52,830.1","53,208.2","54,276.0","52,600.0","1.72K","-0.71%"
"11/04/2021","53,208.2","54,201.4","54,338.6","52,644.4","1.95K","-1.83%"
"11/03/2021","54,201.4","54,655.1","54,903.2","52,256.2","2.54K","-0.83%"
"11/02/2021","54,655.1","52,569.8","55,498.0","52,302.1","2.25K","3.97%"
"11/01/2021","52,570.0","53,112.2","53,979.0","51,597.4","1.89K","-1.02%"
"10/31/2021","53,112.2","53,550.1","53,980.0","52,018.0","0.97K","-0.82%"
"10/30/2021","53,550.1","53,805.7","53,881.9","52,645.3","0.91K","-0.45%"
"10/29/2021","53,791.4","51,903.0","54,495.1","51,603.8","2.19K","3.64%"
"10/28/2021","51,903.0","50,451.5","53,457.8","49,733.4","3.78K","2.88%"
"10/27/2021","50,451.5","52,051.5","53,000.0","50,185.5","3.99K","-3.07%"
"10/26/2021","52,048.1","54,328.0","54,514.5","51,694.1","2.42K","-4.18%"
"10/25/2021","54,319.9","52,316.2","54,903.7","52,126.5","2.11K","3.83%"
"10/24/2021","52,316.2","52,750.0","52,876.1","51,261.9","1.29K","-0.82%"
"10/23/2021","52,750.0","52,129.8","53,049.9","51,376.0","1.09K","1.19%"
"10/22/2021","52,129.8","53,506.1","54,757.2","51,632.1","3.17K","-2.53%"
"10/21/2021","53,482.5","56,560.7","57,169.9","53,395.3","4.99K","-5.44%"
"10/20/2021","56,560.7","55,182.3","57,436.0","54,574.1","3.62K","2.50%"
"10/19/2021","55,182.3","53,402.8","55,318.9","52,700.0","4.02K","3.33%"
"10/18/2021","53,402.8","52,983.7","53,937.6","51,665.2","3.27K","0.79%"
"10/17/2021","52,983.7","52,290.2","53,076.1","50,820.1","1.73K","1.33%"
"10/16/2021","52,290.2","53,052.1","53,652.1","51,756.1","1.54K","-1.44%"
"10/15/2021","53,052.1","49,437.8","53,999.0","49,080.0","5.06K","7.31%"
"10/14/2021","49,437.8","49,436.8","50,400.0","49,007.0","2.99K","0.00%"
"10/13/2021","49,436.8","48,550.1","49,723.0","47,009.1","2.65K","1.83%"
"10/12/2021","48,550.2","49,742.0","49,859.1","46,890.7","2.99K","-2.40%"
"10/11/2021","49,742.0","47,313.6","49,959.7","47,077.4","3.09K","5.13%"
"10/10/2021","47,313.6","47,434.6","48,776.1","46,821.1","1.89K","-0.26%"
"10/09/2021","47,434.6","46,608.6","47,912.7","46,447.1","1.25K","1.77%"
"10/08/2021","46,608.6","46,485.7","48,452.3","46,444.6","2.48K","0.26%"
"10/07/2021","46,485.7","47,800.2","47,800.2","46,182.9","2.86K","-2.75%"
"10/06/2021","47,800.2","44,400.2","48,150.0","43,666.0","4.97K","7.66%"
"10/05/2021","44,400.2","42,333.0","44,711.3","42,186.2","2.92K","4.88%"
"10/04/2021","42,333.0","41,483.1","42,500.0","40,396.1","2.47K","2.05%"
"10/03/2021","41,483.1","41,033.9","42,303.3","40,583.4","1.78K","1.09%"
"10/02/2021","41,033.9","41,452.9","41,657.1","40,930.0","1.58K","-1.01%"
"10/01/2021","41,452.9","37,862.1","41,707.1","37,439.9","4.40K","9.48%"
"09/30/2021","37,862.1","35,771.9","38,057.2","35,700.0","2.77K","5.84%"
"09/29/2021","35,771.9","35,154.3","36,540.0","34,924.1","2.06K","1.76%"
"09/28/2021","35,154.3","36,070.5","36,595.9","35,031.0","2.39K","-2.54%"
"09/27/2021","36,070.5","36,857.6","37,828.1","36,058.0","1.91K","-2.14%"
"09/26/2021","36,857.6","36,477.5","37,484.8","34,913.2","2.04K","1.04%"
"09/25/2021","36,477.5","36,575.1","36,750.0","35,636.9","1.33K","-0.27%"
"09/24/2021","36,575.1","38,245.6","38,470.1","34,816.0","3.66K","-4.37%"
"09/23/2021","38,245.6","37,292.3","38,300.0","36,904.9","2.43K","2.56%"
"09/22/2021","37,292.3","34,673.5","37,484.8","34,625.4","2.71K","7.55%"
"09/21/2021","34,673.5","36,673.5","37,200.0","33,815.2","6.01K","-5.45%"
"09/20/2021","36,673.5","40,296.5","40,366.4","36,317.0","4.27K","-8.98%"
"09/19/2021","40,292.2","41,214.2","41,330.2","40,000.0","1.20K","-2.24%"
"09/18/2021","41,214.2","40,348.6","41,645.4","40,169.8","0.94K","2.17%"
"09/17/2021","40,339.9","40,617.8","40,919.9","39,910.0","1.87K","-0.68%"
"09/16/2021","40,617.8","40,730.6","41,111.2","40,003.3","2.43K","-0.28%"
"09/15/2021","40,733.0","39,886.4","41,000.0","39,610.8","1.92K","2.14%"
"09/14/2021","39,879.8","38,057.9","39,999.9","37,863.5","2.20K","4.76%"
"09/13/2021","38,068.1","38,966.6","39,706.0","36,860.7","3.45K","-2.36%"
"09/12/2021","38,987.3","38,300.7","39,292.2","37,982.6","0.99K","1.89%"
"09/11/2021","38,265.6","38,005.5","38,951.3","37,885.7","1.10K","0.68%"
"09/10/2021","38,005.6","39,210.0","39,761.2","37,486.6","3.32K","-3.07%"
"09/09/2021","39,210.0","38,980.1","40,059.5","38,570.3","2.44K","0.56%"
"09/08/2021","38,990.5","39,537.8","39,992.7","37,619.9","4.02K","-1.38%"
"09/07/2021","39,537.8","44,385.2","44,574.6","36,465.0","7.67K","-10.94%"
"09/06/2021","44,395.4","43,516.0","44,442.0","42,998.4","2.28K","2.02%"
"09/05/2021","43,516.0","42,032.8","43,648.9","41,674.7","1.51K","3.53%"
"09/04/2021","42,032.8","42,088.5","42,566.1","41,625.0","1.16K","-0.13%"
"09/03/2021","42,088.5","41,510.3","42,900.0","40,741.8","2.81K","1.39%"
"09/02/2021","41,510.3","41,219.9","42,499.9","41,020.6","2.47K","0.70%"
"09/01/2021","41,219.9","39,915.0","41,431.2","39,444.0","2.53K","3.27%"
"08/31/2021","39,915.0","39,827.1","40,767.4","39,610.8","2.67K","0.22%"
"08/30/2021","39,827.1","41,369.2","41,448.6","39,758.0","1.93K","-3.73%"
"08/29/2021","41,369.2","41,450.0","42,050.0","40,581.2","0.96K","-0.19%"
"08/28/2021","41,450.0","41,599.3","41,807.3","41,047.7","0.94K","-0.36%"
"08/27/2021","41,599.3","39,860.0","41,657.1","39,477.9","2.09K","4.34%"
"08/26/2021","39,870.4","41,632.6","41,907.7","39,427.7","3.86K","-4.23%"
"08/25/2021","41,633.3","40,612.7","41,857.4","40,150.0","1.92K","2.48%"
"08/24/2021","40,625.7","42,171.5","42,464.2","40,548.2","2.78K","-3.67%"
"08/23/2021","42,171.5","42,166.0","43,100.0","41,780.0","2.72K","0.01%"
"08/22/2021","42,166.0","41,830.0","42,362.5","41,179.0","1.35K","0.80%"
"08/21/2021","41,830.0","42,210.9","42,728.0","41,557.7","12.07K","-0.92%"
"08/20/2021","42,217.0","40,003.7","42,229.9","39,907.4","5.96K","5.55%"
"08/19/2021","39,998.3","38,239.4","40,209.9","37,742.8","3.54K","4.54%"
"08/18/2021","38,261.1","38,165.2","39,279.0","37,829.7","4.34K","0.27%"
"08/17/2021","38,157.2","38,982.2","40,088.7","38,010.0","2.90K","-2.12%"
"08/16/2021","38,982.2","39,833.5","40,661.6","38,811.4","2.64K","-2.14%"
"08/15/2021","39,833.5","39,929.3","40,136.8","38,672.0","1.44K","-0.24%"
"08/14/2021","39,929.3","40,490.0","40,791.3","39,105.3","2.01K","-1.38%"
"08/13/2021","40,490.0","37,850.7","40,523.8","37,723.1","2.27K","6.97%"
"08/12/2021","37,850.7","38,821.0","39,364.9","37,350.2","2.39K","-2.50%"
"08/11/2021","38,821.1","38,903.0","39,830.0","38,718.5","1.96K","-0.21%"
"08/10/2021","38,903.0","39,431.2","39,770.1","38,119.5","2.59K","-1.34%"
"08/09/2021","39,431.2","37,190.0","39,515.9","36,377.6","3.49K","6.04%"
"08/08/2021","37,185.2","37,806.8","38,440.9","36,714.0","2.28K","-1.64%"
"08/07/2021","37,806.8","36,290.6","37,888.0","36,000.2","2.87K","4.18%"
"08/06/2021","36,290.6","34,503.6","36,789.0","33,761.0","3.02K","5.18%"
"08/05/2021","34,503.6","33,577.3","34,929.9","31,597.9","3.61K","2.76%"
"08/04/2021","33,577.3","32,186.2","33,730.4","31,691.2","1.96K","4.32%"
"08/03/2021","32,186.2","32,988.6","33,488.5","31,768.0","2.60K","-2.45%"
"08/02/2021","32,993.2","33,695.8","34,055.6","32,633.1","1.81K","-2.09%"
"08/01/2021","33,695.8","34,904.2","35,857.8","33,316.0","2.01K","-3.46%"
"07/31/2021","34,904.2","35,514.1","35,614.2","34,608.7","1.79K","-1.71%"
"07/30/2021","35,510.6","33,657.2","35,583.4","32,236.6","3.21K","5.51%"
"07/29/2021","33,657.2","33,787.4","34,221.0","33,150.0","2.63K","-0.39%"
"07/28/2021","33,787.4","33,413.7","34,645.0","32,900.0","4.08K","1.12%"
"07/27/2021","33,413.7","31,606.5","33,413.7","30,885.2","2.95K","5.72%"
"07/26/2021","31,606.5","30,026.1","34,301.5","29,920.1","6.49K","5.26%"
"07/25/2021","30,026.1","29,501.4","30,026.2","28,759.4","1.07K","4.32%"
"07/24/2021","28,781.7","28,537.8","28,910.0","28,367.7","0.63K","0.93%"
"07/23/2021","28,516.9","27,440.0","28,517.0","27,213.9","2.01K","3.92%"
